fromNode	toNode	weight
ALDH3B2	AMY2A	0.475003066179828
ALDH3B2	ANAPC10P1	0.254505762598672
ALDH3B2	ARHGAP27P2	0.912299747260491
ALDH3B2	ARSH	0.912299747260491
ALDH3B2	ATG12P1	0.218964762647558
ALDH3B2	ATP5MFP5	0.797838376343824
ALDH3B2	BMS1P11	0.912299747260491
ALDH3B2	C19orf81	0.912299747260491
ALDH3B2	C1orf105	0.912299747260491
ALDH3B2	C4orf50	0.306429946110651
ALDH3B2	CERKL	0.43161526898937
ALDH3B2	CHCHD2P11	0.912299747260491
ALDH3B2	CIB4	0.647704672619518
ALDH3B2	CLEC19A	0.253269520281517
ALDH3B2	CLIC4P3	0.277876087350355
ALDH3B2	CNN2P7	0.912299747260491
ALDH3B2	CPED1	0.481256689252083
ALDH3B2	CR1	0.912299747260491
ALDH3B2	CT45A11P	0.216333113970265
ALDH3B2	DUSP21	0.912299747260491
ALDH3B2	EEF1A1P28	0.302848197655322
ALDH3B2	EIF3JP2	0.912299747260491
ALDH3B2	ENSG00000188078	0.290524625709973
ALDH3B2	ENSG00000212695	0.25687082775811
ALDH3B2	ENSG00000214890	0.912299747260491
ALDH3B2	ENSG00000220614	0.251417527085744
ALDH3B2	ENSG00000226241	0.912299747260491
ALDH3B2	ENSG00000226870	0.912299747260491
ALDH3B2	ENSG00000229738	0.912299747260491
ALDH3B2	ENSG00000231859	0.912299747260491
ALDH3B2	ENSG00000234683	0.912299747260491
ALDH3B2	ENSG00000235055	0.912299747260491
ALDH3B2	ENSG00000235286	0.624903543801447
ALDH3B2	ENSG00000240739	0.912299747260491
ALDH3B2	ENSG00000244756	0.912299747260491
ALDH3B2	ENSG00000248878	0.912299747260491
ALDH3B2	ENSG00000249780	0.912299747260491
ALDH3B2	ENSG00000255977	0.912299747260491
ALDH3B2	ENSG00000256013	0.460274459980368
ALDH3B2	ENSG00000256075	0.912299747260491
ALDH3B2	ENSG00000256799	0.912299747260491
ALDH3B2	ENSG00000257846	0.254505762598672
ALDH3B2	ENSG00000258895	0.642911628363768
ALDH3B2	ENSG00000260152	0.912299747260491
ALDH3B2	ENSG00000262708	0.662035476676418
ALDH3B2	ENSG00000271150	0.912299747260491
ALDH3B2	ENSG00000278205	0.912299747260491
ALDH3B2	ENSG00000279359	0.85191310998316
ALDH3B2	ENSG00000279964	0.236868603268208
ALDH3B2	ENSG00000282897	0.299483462976606
ALDH3B2	ENSG00000283338	0.912299747260491
ALDH3B2	ENSG00000283602	0.762667224312912
ALDH3B2	ENSG00000288561	0.306429946110651
ALDH3B2	ENSG00000291312	0.691246105141718
ALDH3B2	FAM20BP1	0.912299747260491
ALDH3B2	FAM90A3	0.912299747260491
ALDH3B2	FOXO1B	0.44435905173938
ALDH3B2	FRMD7	0.301481816543281
ALDH3B2	GAPDHP15	0.386999190344073
ALDH3B2	GAPDHP51	0.253269520281517
ALDH3B2	GHRHR	0.912299747260491
ALDH3B2	H2BP9	0.912299747260491
ALDH3B2	H3P14	0.329764953352074
ALDH3B2	HLA-W	0.912299747260491
ALDH3B2	HMGB1P9	0.912299747260491
ALDH3B2	HMGN2P20	0.912299747260491
ALDH3B2	HMGN2P23	0.346388300283661
ALDH3B2	HNRNPA1P61	0.432446741533872
ALDH3B2	HNRNPA1P64	0.553201280675276
ALDH3B2	HNRNPCP8	0.912299747260491
ALDH3B2	HPN	0.671193846211234
ALDH3B2	KAT7P1	0.428751334907742
ALDH3B2	LAMTOR5P1	0.912299747260491
ALDH3B2	LCK	0.316996067588837
ALDH3B2	LCN6	0.912299747260491
ALDH3B2	MAGEA11	0.333911112492897
ALDH3B2	MFN1P1	0.912299747260491
ALDH3B2	MIR3661	0.912299747260491
ALDH3B2	MTCO2P22	0.912299747260491
ALDH3B2	MTCYBP32	0.912299747260491
ALDH3B2	MTFR2P1	0.791093356666712
ALDH3B2	MTND2P11	0.34674511156456
ALDH3B2	MTND4P24	0.553293485709304
ALDH3B2	NDUFA5P11	0.269781361958344
ALDH3B2	NDUFB3P5	0.912299747260491
ALDH3B2	NPAP1P3	0.251417527085744
ALDH3B2	OLA1P3	0.912299747260491
ALDH3B2	OR10A6	0.290203078074644
ALDH3B2	OR2A7	0.301481816543281
ALDH3B2	OR4A1P	0.824455820098942
ALDH3B2	OR6L1P	0.379148376288895
ALDH3B2	OR8J1	0.912299747260491
ALDH3B2	P3R3URF-PIK3R3	0.519211492850362
ALDH3B2	PCNAP3	0.912299747260491
ALDH3B2	PDSS1P1	0.36529644680982
ALDH3B2	PGAM1P8	0.768153058711327
