nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
AICDA	AICDA	darkgreen	protein_coding	False	1	Regulação negativa da transposição; desaminação de citosina; edição de citidina para uridina; Desmetilação de DNA	0
ALG1L13P	ALG1L13P	darkgreen	transcribed_unprocessed_pseudogene	False	0		0
ALOX15P1	ALOX15P1	darkgreen	transcribed_unprocessed_pseudogene	False	0		0
AMELX	AMELX	darkgreen	protein_coding	False	0		0
ASS1P6	ASS1P6	darkgreen	processed_pseudogene	False	0		0
ATP6V0CP3	ATP6V0CP3	darkgreen	processed_pseudogene	False	0		0
BTLA	BTLA	darkgreen	protein_coding	False	0		0
C3orf22	C3orf22	darkgreen	protein_coding	False	0		0
CIAO2AP1	CIAO2AP1	darkgreen	processed_pseudogene	False	0		0
CNTN3	CNTN3	darkgreen	protein_coding	False	0		0
COX6CP6	COX6CP6	darkgreen	processed_pseudogene	False	0		0
CSF2RB	CSF2RB	darkgreen	protein_coding	False	0		0
CTF2P	CTF2P	darkgreen	unitary_pseudogene	False	0		0
CXorf51A	CXorf51A	darkgreen	protein_coding	False	0		0
CYTH1P1	CYTH1P1	darkgreen	processed_pseudogene	False	0		0
DCDC1	DCDC1	darkgreen	protein_coding	False	0		0
DDX11L5	DDX11L5	darkgreen	unprocessed_pseudogene	False	0		0
DPRXP6	DPRXP6	darkgreen	processed_pseudogene	False	0		0
DUX4L9	DUX4L9	darkgreen	unprocessed_pseudogene	False	0		0
DYNLL1P1	DYNLL1P1	darkgreen	processed_pseudogene	False	0		0
EEF1GP5	EEF1GP5	darkgreen	processed_pseudogene	False	0		0
EFL1P1	EFL1P1	darkgreen	transcribed_unprocessed_pseudogene	False	0		0
EIF4HP2	EIF4HP2	darkgreen	processed_pseudogene	False	0		0
ENO1P4	ENO1P4	darkgreen	processed_pseudogene	False	0		0
ENSG00000206549	ENSG00000206549	darkgreen	protein_coding	False	0		0
ENSG00000224864	ENSG00000224864	darkgreen	transcribed_processed_pseudogene	False	0		0
ENSG00000225460	ENSG00000225460	darkgreen	processed_pseudogene	False	0		0
ENSG00000225840	ENSG00000225840	darkgreen	processed_pseudogene	False	0		0
