nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
ADAD1	ADAD1	violet	protein_coding	False	0		0
ADARB2	ADARB2	violet	protein_coding	False	1	Edição de adenosina para inosina e processamento de RNA	0
AKAP4	AKAP4	violet	protein_coding	False	0		0
BANF1P5	BANF1P5	violet	processed_pseudogene	False	0		0
BRD7P5	BRD7P5	violet	processed_pseudogene	False	0		0
C16orf92	C16orf92	violet	protein_coding	False	0		0
C22orf42	C22orf42	violet	protein_coding	False	0		0
CCL22	CCL22	violet	protein_coding	False	0		0
CCNYL7	CCNYL7	violet	processed_pseudogene	False	0		0
CD52	CD52	violet	protein_coding	False	0		0
CHP1P2	CHP1P2	violet	transcribed_processed_pseudogene	False	0		0
CICP4	CICP4	violet	processed_pseudogene	False	0		0
COX5AP1	COX5AP1	violet	processed_pseudogene	False	0		0
CT45A1	CT45A1	violet	protein_coding	False	0		0
CYP2F2P	CYP2F2P	violet	transcribed_processed_pseudogene	False	0		0
DSCAM	DSCAM	violet	protein_coding	False	0		0
ENSG00000185296	ENSG00000185296	violet	processed_pseudogene	False	0		0
ENSG00000213287	ENSG00000213287	violet	processed_pseudogene	False	0		0
ENSG00000219559	ENSG00000219559	violet	processed_pseudogene	False	0		0
ENSG00000230520	ENSG00000230520	violet	processed_pseudogene	False	0		0
ENSG00000248778	ENSG00000248778	violet	processed_pseudogene	False	0		0
ENSG00000250422	ENSG00000250422	violet	processed_pseudogene	False	0		0
ENSG00000253135	ENSG00000253135	violet	processed_pseudogene	False	0		0
ENSG00000256913	ENSG00000256913	violet	processed_pseudogene	False	0		0
ENSG00000258090	ENSG00000258090	violet	processed_pseudogene	False	0		0
ENSG00000258964	ENSG00000258964	violet	lncRNA	True	0		2
ENSG00000260851	ENSG00000260851	violet	protein_coding	False	0		0
ENSG00000261288	ENSG00000261288	violet	lncRNA	True	0		2
ENSG00000261459	ENSG00000261459	violet	protein_coding	False	0		0
ENSG00000263946	ENSG00000263946	violet	transcribed_processed_pseudogene	False	0		0
ENSG00000267800	ENSG00000267800	violet	processed_pseudogene	False	0		0
ENSG00000271396	ENSG00000271396	violet	processed_pseudogene	False	0		0
ENSG00000271779	ENSG00000271779	violet	processed_pseudogene	False	0		0
ENSG00000275895	ENSG00000275895	violet	artifact	False	0		0
ENSG00000277320	ENSG00000277320	violet	misc_RNA	False	0		0
ENSG00000278942	ENSG00000278942	violet	TEC	False	0		0
ENSG00000279136	ENSG00000279136	violet	TEC	False	0		0
ENSG00000279176	ENSG00000279176	violet	TEC	False	0		0
ENSG00000282306	ENSG00000282306	violet	processed_pseudogene	False	0		0
ENSG00000285030	ENSG00000285030	violet	processed_pseudogene	False	0		0
ENSG00000288520	ENSG00000288520	violet	protein_coding	False	0		0
GAPDHP14	GAPDHP14	violet	processed_pseudogene	False	0		0
GAPDHP64	GAPDHP64	violet	processed_pseudogene	False	0		0
GSTA9P	GSTA9P	violet	transcribed_unprocessed_pseudogene	False	0		0
GSTM2P1	GSTM2P1	violet	processed_pseudogene	False	0		0
HAAO	HAAO	violet	protein_coding	False	0		0
HS3ST5	HS3ST5	violet	protein_coding	False	0		0
ICAM2	ICAM2	violet	protein_coding	False	0		0
IFNWP4	IFNWP4	violet	processed_pseudogene	False	0		0
IQCJ	IQCJ	violet	protein_coding	False	0		0
IZUMO1	IZUMO1	violet	protein_coding	False	0		0
KRT18P39	KRT18P39	violet	processed_pseudogene	False	0		0
LAP3P1	LAP3P1	violet	processed_pseudogene	False	0		0
LGALS9B	LGALS9B	violet	protein_coding	False	0		0
LILRB4	LILRB4	violet	protein_coding	False	0		0
LONRF2P2	LONRF2P2	violet	processed_pseudogene	False	0		0
LRRTM4	LRRTM4	violet	protein_coding	False	0		0
MS4A4A	MS4A4A	violet	protein_coding	False	0		0
MTATP6P17	MTATP6P17	violet	unprocessed_pseudogene	False	0		0
MTCO2P25	MTCO2P25	violet	unprocessed_pseudogene	False	0		0
MTMR9LP	MTMR9LP	violet	transcribed_unprocessed_pseudogene	False	0		0
NKAIN2	NKAIN2	violet	protein_coding	False	0		0
NKX2-8	NKX2-8	violet	protein_coding	False	0		0
NLRP3	NLRP3	violet	protein_coding	False	0		0
NLRP7	NLRP7	violet	protein_coding	False	0		0
NXNP1	NXNP1	violet	processed_pseudogene	False	0		0
P2RX6P	P2RX6P	violet	transcribed_unprocessed_pseudogene	False	0		0
PPIAL4F	PPIAL4F	violet	protein_coding	False	0		0
PPP3R2	PPP3R2	violet	protein_coding	False	0		0
PRSS56	PRSS56	violet	protein_coding	False	0		0
PRXL2AP2	PRXL2AP2	violet	processed_pseudogene	False	0		0
RIC3	RIC3	violet	protein_coding	False	0		0
RN7SKP22	RN7SKP22	violet	misc_RNA	False	0		0
RN7SKP87	RN7SKP87	violet	misc_RNA	False	0		0
RN7SL123P	RN7SL123P	violet	misc_RNA	False	0		0
RN7SL566P	RN7SL566P	violet	misc_RNA	False	0		0
RN7SL674P	RN7SL674P	violet	misc_RNA	False	0		0
RN7SL850P	RN7SL850P	violet	misc_RNA	False	0		0
RNGTTP1	RNGTTP1	violet	processed_pseudogene	False	0		0
RNU2-63P	RNU2-63P	violet	snRNA	False	0		0
RPL27P9	RPL27P9	violet	processed_pseudogene	False	0		0
RPL36AP39	RPL36AP39	violet	processed_pseudogene	False	0		0
RPL36AP7	RPL36AP7	violet	processed_pseudogene	False	0		0
RPL7AP44	RPL7AP44	violet	processed_pseudogene	False	0		0
RPS10P3	RPS10P3	violet	processed_pseudogene	False	0		0
RPS27P29	RPS27P29	violet	processed_pseudogene	False	0		0
SERBP1P3	SERBP1P3	violet	processed_pseudogene	False	0		0
SNX2P1	SNX2P1	violet	processed_pseudogene	False	0		0
SPACA5B	SPACA5B	violet	protein_coding	False	0		0
SPANXN4	SPANXN4	violet	protein_coding	False	0		0
SPDYE19P	SPDYE19P	violet	unprocessed_pseudogene	False	0		0
TEKT5	TEKT5	violet	protein_coding	False	0		0
TMEM256P2	TMEM256P2	violet	processed_pseudogene	False	0		0
TNF	TNF	violet	protein_coding	False	0		0
TREH	TREH	violet	protein_coding	False	0		0
TULP3P1	TULP3P1	violet	transcribed_processed_pseudogene	False	0		0
UCP1	UCP1	violet	protein_coding	False	0		0
WEE1P2	WEE1P2	violet	transcribed_processed_pseudogene	False	0		0
WIPF3	WIPF3	violet	protein_coding	False	0		0
WNT8B	WNT8B	violet	protein_coding	False	0		0
ZNG1DP	ZNG1DP	violet	unprocessed_pseudogene	False	0		0
