fromNode	toNode	weight
ACTG1P22	ANKRD20A10P	0.909791181338292
ACTG1P22	ANKRD26P1	0.909791181338292
ACTG1P22	ARAFP1	0.909791181338292
ACTG1P22	ARL8BP2	0.536990561667201
ACTG1P22	ARPP19P2	0.909791181338292
ACTG1P22	BLNK	0.4090596105681
ACTG1P22	CACNA1D	0.446869749684975
ACTG1P22	CD300LG	0.76724544963595
ACTG1P22	CFAP77	0.379546242209997
ACTG1P22	CHAT	0.311818313142675
ACTG1P22	CHCHD4P2	0.909791181338292
ACTG1P22	CICP26	0.363624196930274
ACTG1P22	CIMAP2	0.909791181338292
ACTG1P22	CLEC12A	0.909791181338292
ACTG1P22	COX5BP3	0.909791181338292
ACTG1P22	CRACR2A	0.909791181338292
ACTG1P22	CST7	0.85056892456203
ACTG1P22	DBX2	0.645650057580645
ACTG1P22	DEFB131A	0.909791181338292
ACTG1P22	DMRT3	0.909791181338292
ACTG1P22	DOC2GP	0.525909809839569
ACTG1P22	DUXAP1	0.328154851592154
ACTG1P22	EFCAB3	0.286418812723993
ACTG1P22	EIF3JP3	0.909791181338292
ACTG1P22	EIF4EBP2P2	0.909791181338292
ACTG1P22	ELMOD1	0.231751133254808
ACTG1P22	ENSG00000142539	0.652754479507351
ACTG1P22	ENSG00000187472	0.909791181338292
ACTG1P22	ENSG00000213078	0.781677565035873
ACTG1P22	ENSG00000226668	0.909791181338292
ACTG1P22	ENSG00000227072	0.909791181338292
ACTG1P22	ENSG00000229530	0.635437250800643
ACTG1P22	ENSG00000237265	0.909791181338292
ACTG1P22	ENSG00000237317	0.234415595805605
ACTG1P22	ENSG00000257199	0.756550102257059
ACTG1P22	ENSG00000258823	0.909791181338292
ACTG1P22	ENSG00000258993	0.909791181338292
ACTG1P22	ENSG00000259900	0.909791181338292
ACTG1P22	ENSG00000262855	0.85056892456203
ACTG1P22	ENSG00000268053	0.477227813644661
ACTG1P22	ENSG00000268455	0.909791181338292
ACTG1P22	ENSG00000270909	0.654170436916148
ACTG1P22	ENSG00000271117	0.909791181338292
ACTG1P22	ENSG00000275381	0.696298201277082
ACTG1P22	ENSG00000276089	0.716069047579995
ACTG1P22	ENSG00000279117	0.878815799994785
ACTG1P22	ENSG00000279570	0.359162213632809
ACTG1P22	ENSG00000279939	0.909791181338292
ACTG1P22	ENSG00000284731	0.909791181338292
ACTG1P22	ENSG00000285303	0.909791181338292
ACTG1P22	ENSG00000289316	0.764022049153994
ACTG1P22	ENTPD3	0.758198505841975
ACTG1P22	FABP7	0.909791181338292
ACTG1P22	FAM90A13	0.901660605718848
ACTG1P22	FCN1	0.570621256188588
ACTG1P22	FGF3	0.767130661487956
ACTG1P22	FMN2	0.817949888516405
ACTG1P22	FOXD4L5	0.433843731291113
ACTG1P22	GABRB3	0.909791181338292
ACTG1P22	H3P31	0.738225007435184
ACTG1P22	HBZ	0.258227665849514
ACTG1P22	HMGN1P15	0.380666020730516
ACTG1P22	HSPE1P22	0.909791181338292
ACTG1P22	IGHM	0.909791181338292
ACTG1P22	KLRC3	0.450878505084175
ACTG1P22	KRT8P45	0.806168765446192
ACTG1P22	KRTAP5-4	0.909791181338292
ACTG1P22	LEFTY1	0.439769510556641
ACTG1P22	LGALS9C	0.69270466094474
ACTG1P22	LILRA5	0.909791181338292
ACTG1P22	LY6G6D	0.758608275498574
ACTG1P22	LYPD4	0.909791181338292
ACTG1P22	MATR3P2	0.642539649209776
ACTG1P22	MMP12	0.365655292584447
ACTG1P22	MTCO2P2	0.450634521038659
ACTG1P22	MTND5P8	0.909791181338292
ACTG1P22	MYOG	0.909791181338292
ACTG1P22	NANOGP1	0.909791181338292
ACTG1P22	NMNAT1P3	0.559355941650092
ACTG1P22	NWD2	0.814170945467706
ACTG1P22	ONECUT3	0.246817187166949
ACTG1P22	OR1F2P	0.400449762758079
ACTG1P22	OR1N1	0.909791181338292
ACTG1P22	OR7E36P	0.909791181338292
ACTG1P22	PPIAP37	0.909791181338292
ACTG1P22	PRELID3BP5	0.909791181338292
ACTG1P22	PSMC2P2	0.909791181338292
ACTG1P22	PSTPIP1	0.415295606407423
ACTG1P22	PTP4A1P6	0.909791181338292
ACTG1P22	RAPSN	0.378770243826518
ACTG1P22	RDXP3	0.264816728372265
ACTG1P22	RN7SL840P	0.909791181338292
ACTG1P22	RPL31P8	0.909791181338292
ACTG1P22	RPL35AP13	0.470906922561191
ACTG1P22	RPS19P7	0.909791181338292
ACTG1P22	RS1	0.852099255629031
ACTG1P22	SEPTIN14P19	0.660520915826478
ACTG1P22	SIT1	0.909791181338292
ACTG1P22	SLC4A4	0.233709575193939
ACTG1P22	SMPX	0.909791181338292
ACTG1P22	SNX18P2	0.909791181338292
ACTG1P22	SREK1IP1P1	0.909791181338292
ACTG1P22	STAG3L1	0.909791181338292
ACTG1P22	STXBP6	0.625518273185708
ACTG1P22	TAF5LP1	0.909791181338292
ACTG1P22	TARDBPP1	0.909791181338292
ACTG1P22	TARDBPP4	0.234415595805605
ACTG1P22	TMEM117	0.556784838493115
ACTG1P22	TPSD1	0.909791181338292
ACTG1P22	TTLL8	0.707217282687266
ACTG1P22	UBE2NL	0.296681386485596
ACTG1P22	ZNF716	0.68737455603089
ANKRD20A10P	ANKRD26P1	0.909791181338292
ANKRD20A10P	ARAFP1	0.909791181338292
ANKRD20A10P	ARL8BP2	0.536990561667201
ANKRD20A10P	ARPP19P2	0.909791181338292
ANKRD20A10P	BLNK	0.4090596105681
ANKRD20A10P	CACNA1D	0.446869749684975
ANKRD20A10P	CD300LG	0.76724544963595
ANKRD20A10P	CFAP77	0.379546242209997
ANKRD20A10P	CHAT	0.311818313142675
ANKRD20A10P	CHCHD4P2	0.909791181338292
ANKRD20A10P	CICP26	0.363624196930274
ANKRD20A10P	CIMAP2	0.909791181338292
ANKRD20A10P	CLEC12A	0.909791181338292
ANKRD20A10P	COX5BP3	0.909791181338292
ANKRD20A10P	CRACR2A	0.909791181338292
ANKRD20A10P	CST7	0.85056892456203
ANKRD20A10P	DBX2	0.645650057580645
ANKRD20A10P	DEFB131A	0.909791181338292
ANKRD20A10P	DMRT3	0.909791181338292
ANKRD20A10P	DOC2GP	0.525909809839569
ANKRD20A10P	DUXAP1	0.328154851592154
ANKRD20A10P	EFCAB3	0.286418812723993
ANKRD20A10P	EIF3JP3	0.909791181338292
ANKRD20A10P	EIF4EBP2P2	0.909791181338292
ANKRD20A10P	ELMOD1	0.231751133254808
ANKRD20A10P	ENSG00000142539	0.652754479507351
ANKRD20A10P	ENSG00000187472	0.909791181338292
ANKRD20A10P	ENSG00000213078	0.781677565035873
ANKRD20A10P	ENSG00000226668	0.909791181338292
ANKRD20A10P	ENSG00000227072	0.909791181338292
ANKRD20A10P	ENSG00000229530	0.635437250800643
ANKRD20A10P	ENSG00000237265	0.909791181338292
ANKRD20A10P	ENSG00000237317	0.234415595805605
ANKRD20A10P	ENSG00000257199	0.756550102257059
ANKRD20A10P	ENSG00000258823	0.909791181338292
ANKRD20A10P	ENSG00000258993	0.909791181338292
ANKRD20A10P	ENSG00000259900	0.909791181338292
ANKRD20A10P	ENSG00000262855	0.85056892456203
ANKRD20A10P	ENSG00000268053	0.477227813644661
ANKRD20A10P	ENSG00000268455	0.909791181338292
ANKRD20A10P	ENSG00000270909	0.654170436916148
ANKRD20A10P	ENSG00000271117	0.909791181338292
ANKRD20A10P	ENSG00000275381	0.696298201277082
ANKRD20A10P	ENSG00000276089	0.716069047579995
ANKRD20A10P	ENSG00000279117	0.878815799994785
ANKRD20A10P	ENSG00000279570	0.359162213632809
ANKRD20A10P	ENSG00000279939	0.909791181338292
ANKRD20A10P	ENSG00000284731	0.909791181338292
ANKRD20A10P	ENSG00000285303	0.909791181338292
ANKRD20A10P	ENSG00000289316	0.764022049153994
ANKRD20A10P	ENTPD3	0.758198505841975
ANKRD20A10P	FABP7	0.909791181338292
ANKRD20A10P	FAM90A13	0.901660605718848
ANKRD20A10P	FCN1	0.570621256188588
ANKRD20A10P	FGF3	0.767130661487956
ANKRD20A10P	FMN2	0.817949888516405
ANKRD20A10P	FOXD4L5	0.433843731291113
ANKRD20A10P	GABRB3	0.909791181338292
ANKRD20A10P	H3P31	0.738225007435184
ANKRD20A10P	HBZ	0.258227665849514
ANKRD20A10P	HMGN1P15	0.380666020730516
ANKRD20A10P	HSPE1P22	0.909791181338292
ANKRD20A10P	IGHM	0.909791181338292
ANKRD20A10P	KLRC3	0.450878505084175
ANKRD20A10P	KRT8P45	0.806168765446192
ANKRD20A10P	KRTAP5-4	0.909791181338292
ANKRD20A10P	LEFTY1	0.439769510556641
ANKRD20A10P	LGALS9C	0.69270466094474
ANKRD20A10P	LILRA5	0.909791181338292
ANKRD20A10P	LY6G6D	0.758608275498574
ANKRD20A10P	LYPD4	0.909791181338292
ANKRD20A10P	MATR3P2	0.642539649209776
ANKRD20A10P	MMP12	0.365655292584447
ANKRD20A10P	MTCO2P2	0.450634521038659
ANKRD20A10P	MTND5P8	0.909791181338292
ANKRD20A10P	MYOG	0.909791181338292
ANKRD20A10P	NANOGP1	0.909791181338292
ANKRD20A10P	NMNAT1P3	0.559355941650092
ANKRD20A10P	NWD2	0.814170945467706
ANKRD20A10P	ONECUT3	0.246817187166949
ANKRD20A10P	OR1F2P	0.400449762758079
ANKRD20A10P	OR1N1	0.909791181338292
ANKRD20A10P	OR7E36P	0.909791181338292
ANKRD20A10P	PPIAP37	0.909791181338292
ANKRD20A10P	PRELID3BP5	0.909791181338292
ANKRD20A10P	PSMC2P2	0.909791181338292
ANKRD20A10P	PSTPIP1	0.415295606407423
ANKRD20A10P	PTP4A1P6	0.909791181338292
ANKRD20A10P	RAPSN	0.378770243826518
ANKRD20A10P	RDXP3	0.264816728372265
ANKRD20A10P	RN7SL840P	0.909791181338292
ANKRD20A10P	RPL31P8	0.909791181338292
ANKRD20A10P	RPL35AP13	0.470906922561191
ANKRD20A10P	RPS19P7	0.909791181338292
ANKRD20A10P	RS1	0.852099255629031
ANKRD20A10P	SEPTIN14P19	0.660520915826478
ANKRD20A10P	SIT1	0.909791181338292
ANKRD20A10P	SLC4A4	0.233709575193939
ANKRD20A10P	SMPX	0.909791181338292
ANKRD20A10P	SNX18P2	0.909791181338292
ANKRD20A10P	SREK1IP1P1	0.909791181338292
ANKRD20A10P	STAG3L1	0.909791181338292
ANKRD20A10P	STXBP6	0.625518273185708
ANKRD20A10P	TAF5LP1	0.909791181338292
ANKRD20A10P	TARDBPP1	0.909791181338292
ANKRD20A10P	TARDBPP4	0.234415595805605
ANKRD20A10P	TMEM117	0.556784838493115
ANKRD20A10P	TPSD1	0.909791181338292
ANKRD20A10P	TTLL8	0.707217282687266
ANKRD20A10P	UBE2NL	0.296681386485596
ANKRD20A10P	ZNF716	0.68737455603089
ANKRD26P1	ARAFP1	0.909791181338292
ANKRD26P1	ARL8BP2	0.536990561667201
ANKRD26P1	ARPP19P2	0.909791181338292
ANKRD26P1	BLNK	0.4090596105681
ANKRD26P1	CACNA1D	0.446869749684975
ANKRD26P1	CD300LG	0.76724544963595
ANKRD26P1	CFAP77	0.379546242209997
ANKRD26P1	CHAT	0.311818313142675
ANKRD26P1	CHCHD4P2	0.909791181338292
ANKRD26P1	CICP26	0.363624196930274
ANKRD26P1	CIMAP2	0.909791181338292
ANKRD26P1	CLEC12A	0.909791181338292
ANKRD26P1	COX5BP3	0.909791181338292
ANKRD26P1	CRACR2A	0.909791181338292
ANKRD26P1	CST7	0.85056892456203
ANKRD26P1	DBX2	0.645650057580645
ANKRD26P1	DEFB131A	0.909791181338292
ANKRD26P1	DMRT3	0.909791181338292
ANKRD26P1	DOC2GP	0.525909809839569
ANKRD26P1	DUXAP1	0.328154851592154
ANKRD26P1	EFCAB3	0.286418812723993
ANKRD26P1	EIF3JP3	0.909791181338292
ANKRD26P1	EIF4EBP2P2	0.909791181338292
ANKRD26P1	ELMOD1	0.231751133254808
ANKRD26P1	ENSG00000142539	0.652754479507351
ANKRD26P1	ENSG00000187472	0.909791181338292
ANKRD26P1	ENSG00000213078	0.781677565035873
ANKRD26P1	ENSG00000226668	0.909791181338292
ANKRD26P1	ENSG00000227072	0.909791181338292
ANKRD26P1	ENSG00000229530	0.635437250800643
ANKRD26P1	ENSG00000237265	0.909791181338292
ANKRD26P1	ENSG00000237317	0.234415595805605
ANKRD26P1	ENSG00000257199	0.756550102257059
ANKRD26P1	ENSG00000258823	0.909791181338292
ANKRD26P1	ENSG00000258993	0.909791181338292
ANKRD26P1	ENSG00000259900	0.909791181338292
ANKRD26P1	ENSG00000262855	0.85056892456203
ANKRD26P1	ENSG00000268053	0.477227813644661
ANKRD26P1	ENSG00000268455	0.909791181338292
ANKRD26P1	ENSG00000270909	0.654170436916148
ANKRD26P1	ENSG00000271117	0.909791181338292
ANKRD26P1	ENSG00000275381	0.696298201277082
ANKRD26P1	ENSG00000276089	0.716069047579995
ANKRD26P1	ENSG00000279117	0.878815799994785
ANKRD26P1	ENSG00000279570	0.359162213632809
ANKRD26P1	ENSG00000279939	0.909791181338292
ANKRD26P1	ENSG00000284731	0.909791181338292
ANKRD26P1	ENSG00000285303	0.909791181338292
ANKRD26P1	ENSG00000289316	0.764022049153994
ANKRD26P1	ENTPD3	0.758198505841975
ANKRD26P1	FABP7	0.909791181338292
ANKRD26P1	FAM90A13	0.901660605718848
ANKRD26P1	FCN1	0.570621256188588
ANKRD26P1	FGF3	0.767130661487956
ANKRD26P1	FMN2	0.817949888516405
ANKRD26P1	FOXD4L5	0.433843731291113
ANKRD26P1	GABRB3	0.909791181338292
ANKRD26P1	H3P31	0.738225007435184
ANKRD26P1	HBZ	0.258227665849514
ANKRD26P1	HMGN1P15	0.380666020730516
ANKRD26P1	HSPE1P22	0.909791181338292
ANKRD26P1	IGHM	0.909791181338292
ANKRD26P1	KLRC3	0.450878505084175
ANKRD26P1	KRT8P45	0.806168765446192
ANKRD26P1	KRTAP5-4	0.909791181338292
ANKRD26P1	LEFTY1	0.439769510556641
ANKRD26P1	LGALS9C	0.69270466094474
ANKRD26P1	LILRA5	0.909791181338292
ANKRD26P1	LY6G6D	0.758608275498574
