nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
ACTG1P13	ACTG1P13	darkred	processed_pseudogene	False	1		0
ALLC	ALLC	darkred	protein_coding	False	0		0
ANKRD33BP7	ANKRD33BP7	darkred	unprocessed_pseudogene	False	0		0
ARHGAP20	ARHGAP20	darkred	protein_coding	False	0		0
B4GALNT2	B4GALNT2	darkred	protein_coding	False	0		0
BMX	BMX	darkred	protein_coding	False	0		0
BPIFA2	BPIFA2	darkred	protein_coding	False	0		0
BRI3P1	BRI3P1	darkred	processed_pseudogene	False	0		0
C17orf99	C17orf99	darkred	protein_coding	False	0		0
C4orf46P2	C4orf46P2	darkred	transcribed_processed_pseudogene	False	0		0
CCDC54	CCDC54	darkred	protein_coding	False	0		0
CD300LB	CD300LB	darkred	protein_coding	False	0		0
CDCP2	CDCP2	darkred	protein_coding	False	0		0
CFL1P3	CFL1P3	darkred	processed_pseudogene	False	0		0
CHSY3	CHSY3	darkred	protein_coding	False	0		0
CNGA3	CNGA3	darkred	protein_coding	False	0		0
CPSF1P1	CPSF1P1	darkred	transcribed_processed_pseudogene	False	0		0
CTAGE9	CTAGE9	darkred	protein_coding	False	0		0
CYP2F1	CYP2F1	darkred	protein_coding	False	0		0
DKK2	DKK2	darkred	protein_coding	False	0		0
DUTP1	DUTP1	darkred	processed_pseudogene	False	0		0
DUTP7	DUTP7	darkred	processed_pseudogene	False	0		0
EBF2	EBF2	darkred	protein_coding	False	0		0
EEF1A1P47	EEF1A1P47	darkred	processed_pseudogene	False	0		0
ELOBP2	ELOBP2	darkred	processed_pseudogene	False	0		0
ELOCP21	ELOCP21	darkred	processed_pseudogene	False	0		0
ELOCP31	ELOCP31	darkred	processed_pseudogene	False	0		0
ENSG00000196826	ENSG00000196826	darkred	protein_coding	False	0		0
ENSG00000205898	ENSG00000205898	darkred	processed_pseudogene	False	0		0
ENSG00000213750	ENSG00000213750	darkred	processed_pseudogene	False	0		0
ENSG00000230867	ENSG00000230867	darkred	processed_pseudogene	False	0		0
ENSG00000231398	ENSG00000231398	darkred	processed_pseudogene	False	0		0
ENSG00000233836	ENSG00000233836	darkred	transcribed_unprocessed_pseudogene	False	0		0
ENSG00000240579	ENSG00000240579	darkred	processed_pseudogene	False	0		0
ENSG00000242951	ENSG00000242951	darkred	processed_pseudogene	False	0		0
ENSG00000244193	ENSG00000244193	darkred	transcribed_processed_pseudogene	False	0		0
ENSG00000248611	ENSG00000248611	darkred	processed_pseudogene	False	0		0
ENSG00000250345	ENSG00000250345	darkred	processed_pseudogene	False	0		0
ENSG00000250516	ENSG00000250516	darkred	processed_pseudogene	False	0		0
ENSG00000251591	ENSG00000251591	darkred	processed_pseudogene	False	0		0
ENSG00000255356	ENSG00000255356	darkred	processed_pseudogene	False	0		0
ENSG00000255402	ENSG00000255402	darkred	lncRNA	True	0		2
ENSG00000258796	ENSG00000258796	darkred	processed_pseudogene	False	0		0
ENSG00000261130	ENSG00000261130	darkred	protein_coding	False	0		0
ENSG00000262730	ENSG00000262730	darkred	protein_coding	False	0		0
ENSG00000262869	ENSG00000262869	darkred	lncRNA	True	0		2
ENSG00000267587	ENSG00000267587	darkred	processed_pseudogene	False	0		0
ENSG00000270413	ENSG00000270413	darkred	processed_pseudogene	False	0		0
ENSG00000271370	ENSG00000271370	darkred	processed_pseudogene	False	0		0
ENSG00000271623	ENSG00000271623	darkred	processed_pseudogene	False	0		0
ENSG00000276470	ENSG00000276470	darkred	misc_RNA	False	0		0
ENSG00000278446	ENSG00000278446	darkred	processed_pseudogene	False	0		0
ENSG00000278964	ENSG00000278964	darkred	TEC	False	0		0
ENSG00000279075	ENSG00000279075	darkred	TEC	False	0		0
ENSG00000279441	ENSG00000279441	darkred	TEC	False	0		0
ENSG00000280140	ENSG00000280140	darkred	TEC	False	0		0
ENSG00000280372	ENSG00000280372	darkred	TEC	False	0		0
ENSG00000282501	ENSG00000282501	darkred	processed_pseudogene	False	0		0
ENSG00000282912	ENSG00000282912	darkred	processed_pseudogene	False	0		0
ENSG00000285314	ENSG00000285314	darkred	lncRNA	True	0		2
ENSG00000285323	ENSG00000285323	darkred	transcribed_unprocessed_pseudogene	False	0		0
ENSG00000287846	ENSG00000287846	darkred	processed_pseudogene	False	0		0
ENSG00000289733	ENSG00000289733	darkred	lncRNA	True	0		2
ESRRAP1	ESRRAP1	darkred	processed_pseudogene	False	0		0
FAM124B	FAM124B	darkred	protein_coding	False	0		0
FCGR1A	FCGR1A	darkred	protein_coding	False	0		0
FFAR1	FFAR1	darkred	protein_coding	False	0		0
FRG2LP	FRG2LP	darkred	processed_pseudogene	False	0		0
G6PC1	G6PC1	darkred	protein_coding	False	0		0
