fromNode	toNode	weight
AASDHPPT	CGGBP1	0.229017868707358
AASDHPPT	FXR1	0.222922730225818
AASDHPPT	LNPK	0.224459041836409
AASDHPPT	SMAD5	0.215352290671019
ABCA11P	ACADM	0.221922330388789
ABCA11P	AKAP11	0.246717339670452
ABCA11P	ARID4B	0.241916529235584
ABCA11P	ATM	0.228362446891642
ABCA11P	ATP11C	0.241915740671248
ABCA11P	ATR	0.236542278023227
ABCA11P	BIRC6	0.227884219288173
ABCA11P	BRWD1	0.224209669544647
ABCA11P	C2orf69	0.221840608357542
ABCA11P	CAMSAP2	0.239869087925954
ABCA11P	CCAR1	0.261350243578911
ABCA11P	CCP110	0.219139969935992
ABCA11P	CEP135	0.21710117048196
ABCA11P	CEP170	0.243105223048304
ABCA11P	CHIC1	0.219590114074966
ABCA11P	CHM	0.216337168940143
ABCA11P	CIP2A	0.242422864533738
ABCA11P	CLOCK	0.269725570314377
ABCA11P	CNTLN	0.241077523948502
ABCA11P	CTDSPL2	0.238628476472976
ABCA11P	CUL2	0.23731705306714
ABCA11P	CUL5	0.267594072577319
ABCA11P	DCUN1D1	0.219681507595346
ABCA11P	DCUN1D4	0.286337180810047
ABCA11P	DENND1B	0.217631296640164
ABCA11P	ECT2	0.215708395041209
ABCA11P	EXOC5	0.264979560636906
ABCA11P	FAR1	0.223903582236719
ABCA11P	FGFR1OP2	0.235272125067184
ABCA11P	FKTN	0.263860395462758
ABCA11P	FRYL	0.259292669406919
ABCA11P	GABPA	0.226942663707947
ABCA11P	GPBP1	0.276165424584357
ABCA11P	HAUS6	0.27384946692467
ABCA11P	IFT80	0.227265090977144
ABCA11P	KIF2A	0.242969204577304
ABCA11P	KNTC1	0.28327563344116
ABCA11P	LTN1	0.27458734288531
ABCA11P	MIER3	0.270000497685861
ABCA11P	MKLN1	0.294209152466467
ABCA11P	MOB1B	0.215390052743247
ABCA11P	MORC3	0.242069434845023
ABCA11P	NAA15	0.286098872180404
ABCA11P	NBN	0.218412368073951
ABCA11P	NSRP1	0.231805087526708
ABCA11P	OPA1	0.234693356587167
ABCA11P	OTUD6B	0.237048741678499
ABCA11P	PDS5B	0.223194452135271
ABCA11P	PGGT1B	0.265226763811292
ABCA11P	PHTF2	0.263834762715262
ABCA11P	PKN2	0.283711786106245
ABCA11P	POLK	0.233437498371945
ABCA11P	PPIP5K2	0.229614047709477
ABCA11P	PPP1R12A	0.225675396848246
ABCA11P	PRPF40A	0.267245336176136
ABCA11P	PRPF4B	0.246361252754488
ABCA11P	PUS7L	0.235551122785423
ABCA11P	RAPGEF6	0.248193042990064
ABCA11P	RBAK	0.2428488223038
ABCA11P	RECQL	0.242684240317011
ABCA11P	RO60	0.273533292427678
ABCA11P	ROCK1	0.259801493458315
ABCA11P	RPGRIP1L	0.222884572809303
ABCA11P	RSF1	0.2548854459329
ABCA11P	SCAF11	0.233650671575904
ABCA11P	SEPTIN7	0.256040559382207
ABCA11P	SHOC2	0.258602191118223
ABCA11P	SLTM	0.237120820491902
ABCA11P	SMARCAD1	0.215113922118856
ABCA11P	SMC6	0.220040759726243
ABCA11P	SNX13	0.245792380676177
ABCA11P	SOCS4	0.224606096363713
ABCA11P	SREK1	0.229768319458404
ABCA11P	SREK1IP1	0.23455526831388
ABCA11P	SUZ12	0.254022666876773
ABCA11P	TBK1	0.244938964223317
ABCA11P	THOC2	0.226447365463824
ABCA11P	THUMPD1	0.23203621962029
ABCA11P	TOP2A	0.224432045796249
ABCA11P	TOPBP1	0.223162946341876
ABCA11P	TRAPPC8	0.238195638522068
ABCA11P	UBA6	0.217830218562007
ABCA11P	UPF2	0.2337887459095
ABCA11P	USP1	0.231213839203952
ABCA11P	USP8	0.264328536356165
ABCA11P	XRN1	0.273540785039306
ABCA11P	ZC3H13	0.228006400975496
ABCA11P	ZNF271P	0.247007072019005
ABCA11P	ZNF644	0.229391827369978
ABCA11P	ZNF654	0.23095159556861
ABCA11P	ZNF770	0.248546146930645
ABCA5	ACADM	0.24317530409598
ABCA5	ACAP2	0.255183635473567
ABCA5	AIMP1	0.242157929964375
ABCA5	ASCC3	0.260954099681412
ABCA5	ATF2	0.271180130382652
ABCA5	BLTP3B	0.216121532604428
ABCA5	BROX	0.266187697039229
ABCA5	CAMSAP2	0.287226765424875
ABCA5	CAND1	0.243358321798538
ABCA5	CCSER2	0.224997851169847
ABCA5	CDC73	0.265805573901728
ABCA5	CEP170	0.250966106557226
ABCA5	CEP57	0.244081600624005
ABCA5	CEP83	0.232089825286998
ABCA5	CGGBP1	0.227613753932456
ABCA5	CHM	0.240703657474845
ABCA5	CIP2A	0.215378370765645
ABCA5	CLOCK	0.222032878136612
ABCA5	CSNK1G3	0.267067845830941
ABCA5	CTDSPL2	0.25954529216795
ABCA5	DCUN1D4	0.24046991113634
ABCA5	DEK	0.230424744471743
ABCA5	DHX29	0.228920472749379
ABCA5	DNAJC13	0.222093679233154
ABCA5	DNM1L	0.228817638270764
ABCA5	DPY19L4	0.219669505808076
ABCA5	DZIP3	0.221537614290547
ABCA5	EMC2	0.227204418885444
ABCA5	EXOC5	0.235658679624128
ABCA5	FAM91A1	0.226656520695836
ABCA5	FGFR1OP2	0.252210150035761
ABCA5	FKTN	0.24913446942664
ABCA5	FXR1	0.221160464876288
ABCA5	GPBP1	0.289873451867716
ABCA5	HAUS6	0.221781451701976
ABCA5	HLTF	0.278916030692819
ABCA5	HSPA13	0.221372301291137
ABCA5	IBTK	0.228871457020431
ABCA5	IDE	0.254308841839978
ABCA5	IFT81	0.229957398196329
ABCA5	IPO7	0.225529498382511
ABCA5	LARP4	0.270878636318425
ABCA5	LNPK	0.250730960164514
ABCA5	MAN1A2	0.218893502928057
ABCA5	MARCHF7	0.230211054295323
ABCA5	MED13	0.253952578318647
ABCA5	METTL14	0.255962658530227
ABCA5	MIB1	0.225282302320483
ABCA5	MICU2	0.217219859474225
ABCA5	MIER3	0.226709267353545
ABCA5	MORC3	0.219464613831817
ABCA5	NAA15	0.228210643625001
ABCA5	NBN	0.224665257508647
ABCA5	NCKAP1	0.25961681436929
ABCA5	NMD3	0.22010736035579
ABCA5	OPA1	0.273673751952137
ABCA5	PAPOLA	0.245273912839109
ABCA5	PHF20L1	0.291633679890616
ABCA5	PHTF2	0.273468719071283
ABCA5	PKN2	0.259953835139711
ABCA5	PPP4R2	0.26393745192364
ABCA5	PRELID3B	0.228385449620691
ABCA5	PRPF40A	0.239840023114893
ABCA5	PSMC6	0.219979481274369
ABCA5	PTAR1	0.215910318891761
ABCA5	RABEP1	0.243306396011426
ABCA5	RFC1	0.23167718384549
ABCA5	RIOK2	0.220124524735322
ABCA5	RRM2B	0.228434396810622
ABCA5	RSRC2	0.230811534595425
ABCA5	SCAMP1	0.240044059435792
ABCA5	SCFD1	0.256296326472505
ABCA5	SCLT1	0.225104754049671
ABCA5	SCYL2	0.273118796878512
ABCA5	SEC62	0.274317873207546
ABCA5	SEC63	0.219100791227194
ABCA5	SENP6	0.255993594522179
ABCA5	SEPTIN7	0.229183986656017
ABCA5	SH3GLB1	0.217530580994759
ABCA5	SHOC2	0.257720243140359
ABCA5	SLC25A46	0.220116250018758
ABCA5	SLF2	0.235031848690977
ABCA5	SLTM	0.228503794813975
ABCA5	SMAD5	0.228587717154017
ABCA5	SMARCA5	0.255869789361448
ABCA5	SMCHD1	0.234121481612392
ABCA5	SNX13	0.276133391855308
ABCA5	TASOR	0.229359619676031
ABCA5	TAX1BP1	0.245745643323311
ABCA5	TBK1	0.225627982245149
ABCA5	TOP2B	0.244868200313767
ABCA5	TOPBP1	0.25373444636844
ABCA5	TRAPPC13	0.217110245295264
ABCA5	TRAPPC8	0.278515518554514
ABCA5	TTC3	0.264270418036085
ABCA5	UBLCP1	0.224893668137694
ABCA5	UBR3	0.218052310283318
ABCA5	UFL1	0.231856664528341
ABCA5	USO1	0.2492619647965
ABCA5	USP1	0.247707784748369
ABCA5	USP8	0.265579838696017
ABCA5	WDHD1	0.216413331652853
ABCA5	YES1	0.222820397176312
ABCA5	YTHDC2	0.229617297602007
ABCA5	ZBTB11	0.252176592400149
ABCA5	ZBTB33	0.248552806363361
ABCA5	ZNF12	0.235901366849026
ABCA5	ZNF518B	0.246215807917292
ABCA5	ZNF770	0.26589238369265
ABCA5	ZWILCH	0.238749134353644
ABCD3	ACAP2	0.239725126490083
ABCD3	ATF2	0.242916397320615
ABCD3	BROX	0.215476730372429
ABCD3	CAMSAP2	0.225971631372825
ABCD3	CAND1	0.27221607867645
ABCD3	CDC73	0.237439502175321
ABCD3	CEP57	0.246156417100329
ABCD3	CGGBP1	0.25155547209612
ABCD3	CRNKL1	0.224688959298477
ABCD3	CSNK1G3	0.231878073762325
ABCD3	DHX29	0.227364797182223
ABCD3	DNM1L	0.266616112232596
ABCD3	DPY19L4	0.238965363126338
ABCD3	DZIP3	0.23620819327653
ABCD3	EFR3A	0.230959027525021
ABCD3	EXOC1	0.244394782235745
ABCD3	FXR1	0.261800532196288
ABCD3	GPBP1	0.216805981395392
ABCD3	HLTF	0.226389894816819
ABCD3	IPO7	0.220896923873884
ABCD3	KIDINS220	0.223126005793246
ABCD3	LARP4	0.233346062350728
ABCD3	LNPK	0.275880952523718
ABCD3	LRIF1	0.217801861028208
ABCD3	LRPPRC	0.237539508528671
ABCD3	MAP4K3	0.219455076902557
ABCD3	METTL14	0.227556859117007
ABCD3	MICU2	0.241032411492686
ABCD3	NCAPG	0.21917913674333
ABCD3	NCKAP1	0.246062046643725
ABCD3	ORC4	0.227978034503035
ABCD3	PAPOLA	0.271910262934523
ABCD3	PHF20L1	0.277667235583001
ABCD3	PPP4R2	0.250168562578463
ABCD3	PRELID3B	0.222680606219782
ABCD3	PRKACB	0.228817782134002
