fromNode	toNode	weight
ABCD1P2	ACOT6	0.366567787247727
ABCD1P2	ACSM1	0.41922418816751
ABCD1P2	ACSM5	0.873974506385369
ABCD1P2	ACTBP4	0.435313245655338
ABCD1P2	ACTG1P23	0.42968671503323
ABCD1P2	ADGRE1	0.41922418816751
ABCD1P2	AHCYP4	0.258918348643596
ABCD1P2	AKR1C7P	0.873974506385369
ABCD1P2	AMZ2P2	0.24193505076266
ABCD1P2	ANKRD30BP1	0.60774076957564
ABCD1P2	ANKRD62	0.873974506385369
ABCD1P2	ANO2	0.665515349033213
ABCD1P2	AQP10	0.623202233412717
ABCD1P2	ARF4P2	0.658605912772432
ABCD1P2	ARMS2	0.595375199629092
ABCD1P2	ART1	0.873974506385369
ABCD1P2	ASCL1	0.873974506385369
ABCD1P2	ASS1P5	0.873974506385369
ABCD1P2	ATP5MC1P2	0.690224867521351
ABCD1P2	ATP5MFP2	0.843662939125114
ABCD1P2	BCAR1P1	0.710724043696349
ABCD1P2	BEND2	0.873974506385369
ABCD1P2	BEND3P1	0.217627807361633
ABCD1P2	BIN2P1	0.873974506385369
ABCD1P2	BNIP3P8	0.221712236048651
ABCD1P2	BOLA3P4	0.873974506385369
ABCD1P2	BRINP2	0.830472853357378
ABCD1P2	BTF3P11	0.24193505076266
ABCD1P2	BTF3P2	0.708588825778019
ABCD1P2	C12orf71	0.217339499212254
ABCD1P2	C1orf185	0.462367634731472
ABCD1P2	C4BPAP1	0.278184081322371
ABCD1P2	CAPZA1P1	0.301331341311699
ABCD1P2	CBY2	0.317032883091591
ABCD1P2	CCR3	0.873974506385369
ABCD1P2	CENPCP1	0.493222915087131
ABCD1P2	CLCN1	0.591473036693603
ABCD1P2	CPSF4L	0.731223559264985
ABCD1P2	CRYGC	0.246806451367151
ABCD1P2	CSAG2	0.801345400997543
ABCD1P2	CSF3R	0.360798129106586
ABCD1P2	CSNK1A1P3	0.873974506385369
ABCD1P2	CYP4F2	0.873974506385369
ABCD1P2	DNM1P38	0.873974506385369
ABCD1P2	DPPA2P4	0.30336514357127
ABCD1P2	DYNLL1P2	0.873974506385369
ABCD1P2	EIF4A1P7	0.30170430718315
ABCD1P2	EIF4BP9	0.49018698025913
ABCD1P2	EIF5AP3	0.481433221238452
ABCD1P2	EMCN	0.873974506385369
ABCD1P2	ENO1P3	0.527171500125471
ABCD1P2	ENSG00000213087	0.580233996537032
ABCD1P2	ENSG00000215263	0.730303619330786
ABCD1P2	ENSG00000217644	0.259831666227005
ABCD1P2	ENSG00000223429	0.298513811543961
ABCD1P2	ENSG00000224282	0.456977899069889
ABCD1P2	ENSG00000225286	0.221420309636705
ABCD1P2	ENSG00000225711	0.246806451367151
ABCD1P2	ENSG00000229047	0.671095608083004
ABCD1P2	ENSG00000229172	0.656752485942702
ABCD1P2	ENSG00000232355	0.50818796652052
ABCD1P2	ENSG00000232578	0.360290658072044
ABCD1P2	ENSG00000232750	0.456658714794861
ABCD1P2	ENSG00000232760	0.246806451367151
ABCD1P2	ENSG00000233157	0.314593029624937
ABCD1P2	ENSG00000233724	0.873974506385369
ABCD1P2	ENSG00000234017	0.873974506385369
ABCD1P2	ENSG00000234718	0.245396281386892
ABCD1P2	ENSG00000236543	0.258918348643596
ABCD1P2	ENSG00000238090	0.241508961406775
ABCD1P2	ENSG00000239969	0.300804829906907
ABCD1P2	ENSG00000243122	0.24193505076266
ABCD1P2	ENSG00000243777	0.381790660239111
ABCD1P2	ENSG00000244266	0.873974506385369
ABCD1P2	ENSG00000249056	0.873974506385369
ABCD1P2	ENSG00000249828	0.873974506385369
ABCD1P2	ENSG00000251066	0.493446438544941
ABCD1P2	ENSG00000251354	0.556201712333977
ABCD1P2	ENSG00000251545	0.3106490353139
ABCD1P2	ENSG00000251557	0.873974506385369
ABCD1P2	ENSG00000251682	0.68864856973837
ABCD1P2	ENSG00000253333	0.873974506385369
ABCD1P2	ENSG00000253798	0.873974506385369
ABCD1P2	ENSG00000254392	0.873974506385369
ABCD1P2	ENSG00000254610	0.873974506385369
ABCD1P2	ENSG00000254780	0.246806451367151
ABCD1P2	ENSG00000254867	0.691486043499276
ABCD1P2	ENSG00000254941	0.840281522407966
ABCD1P2	ENSG00000256673	0.397867218686326
ABCD1P2	ENSG00000260251	0.873974506385369
ABCD1P2	ENSG00000261072	0.873974506385369
ABCD1P2	ENSG00000261549	0.364336323829312
ABCD1P2	ENSG00000261813	0.873974506385369
ABCD1P2	ENSG00000266184	0.688059122027459
ABCD1P2	ENSG00000267601	0.876273662491573
ABCD1P2	ENSG00000268279	0.257008673078796
ABCD1P2	ENSG00000269749	0.623174653456107
ABCD1P2	ENSG00000270490	0.539208621056047
ABCD1P2	ENSG00000270781	0.873974506385369
ABCD1P2	ENSG00000270799	0.873974506385369
ABCD1P2	ENSG00000270989	0.873974506385369
ABCD1P2	ENSG00000271268	0.298565968574897
ABCD1P2	ENSG00000271547	0.802159905647781
ABCD1P2	ENSG00000273580	0.633735512239252
ABCD1P2	ENSG00000273628	0.873974506385369
ABCD1P2	ENSG00000275547	0.468409599878422
ABCD1P2	ENSG00000275839	0.417956234421176
ABCD1P2	ENSG00000275981	0.221712236048651
ABCD1P2	ENSG00000276605	0.873974506385369
ABCD1P2	ENSG00000276810	0.256455376460919
ABCD1P2	ENSG00000277732	0.873974506385369
ABCD1P2	ENSG00000278967	0.451874981707442
ABCD1P2	ENSG00000278973	0.395533740904528
ABCD1P2	ENSG00000279262	0.410418293343552
ABCD1P2	ENSG00000279459	0.715124911988653
ABCD1P2	ENSG00000279621	0.589904566880862
ABCD1P2	ENSG00000280092	0.368294397327608
ABCD1P2	ENSG00000280242	0.245396281386892
ABCD1P2	ENSG00000280291	0.310798735148277
ABCD1P2	ENSG00000280429	0.873974506385369
ABCD1P2	ENSG00000281613	0.307644460736499
ABCD1P2	ENSG00000283679	0.873974506385369
ABCD1P2	ENSG00000284858	0.387137356864758
ABCD1P2	ENSG00000285645	0.873974506385369
ABCD1P2	ENSG00000287002	0.873974506385369
ABCD1P2	ENSG00000288556	0.873974506385369
ABCD1P2	ENSG00000288593	0.306829732170932
