fromNode	toNode	weight
ACTBP16	ADGRF2P	0.220110415012054
ACTBP16	ATP5MC2P1	0.220110415012054
ACTBP16	CAPZA1P3	0.220110415012054
ACTBP16	CDC42P7	0.220110415012054
ACTBP16	CYCSP40	0.220110415012054
ACTBP16	DNAJB6P6	0.220110415012054
ACTBP16	DPPA3P6	0.220110415012054
ACTBP16	EEF1A1P27	0.220110415012054
ACTBP16	ENSG00000203437	0.220110415012054
ACTBP16	ENSG00000224016	0.392175024933048
ACTBP16	ENSG00000228814	0.220110415012054
ACTBP16	ENSG00000255115	0.220110415012054
ACTBP16	ENSG00000257169	0.220110415012054
ACTBP16	ENSG00000257564	0.220110415012054
ACTBP16	ENSG00000263343	0.390824453912443
ACTBP16	ENSG00000266938	0.220110415012054
ACTBP16	ENSG00000270966	0.220110415012054
ACTBP16	ENSG00000275115	0.220110415012054
ACTBP16	ENSG00000279691	0.220110415012054
ACTBP16	ENSG00000283525	0.220110415012054
ACTBP16	GJA10	0.220110415012054
ACTBP16	GRPEL2P2	0.220110415012054
ACTBP16	H3P4	0.220110415012054
ACTBP16	HAUS6P2	0.220110415012054
ACTBP16	HMGN1P7	0.220110415012054
ACTBP16	HNRNPA1P37	0.220110415012054
ACTBP16	HSPA8P4	0.220110415012054
ACTBP16	IGKV1OR2-1	0.220110415012054
ACTBP16	INTS4P2	0.220110415012054
ACTBP16	L1TD1	0.220110415012054
ACTBP16	MAPK6P4	0.220110415012054
ACTBP16	MTND4P29	0.220110415012054
ACTBP16	NOS1	0.220110415012054
ACTBP16	NPM1P20	0.220110415012054
ACTBP16	NPM1P28	0.220110415012054
ACTBP16	OR7E111FP	0.220110415012054
ACTBP16	OR8K1	0.220110415012054
ACTBP16	PLA2G2F	0.220110415012054
ACTBP16	PMPCAP1	0.220110415012054
ACTBP16	RN7SL127P	0.220110415012054
ACTBP16	RNA5SP203	0.220110415012054
ACTBP16	RNU1-134P	0.220110415012054
ACTBP16	RPL15P13	0.220110415012054
ACTBP16	RPL17P25	0.220110415012054
ACTBP16	RPL5P15	0.220110415012054
ACTBP16	RPL6P17	0.220110415012054
ACTBP16	RPS18P8	0.220110415012054
ACTBP16	RPS26P13	0.220110415012054
ACTBP16	RPS27AP15	0.220110415012054
ACTBP16	SNORD91B	0.220110415012054
ACTBP16	TEX21P	0.220110415012054
ACTBP16	TMEM174	0.220110415012054
ACTBP16	TNXA	0.220110415012054
ACTBP16	TPTE2P5	0.220110415012054
ACTBP16	TRNT1P1	0.220110415012054
ACTBP16	TSEN2P1	0.220110415012054
ACTBP16	UBE2CP4	0.220110415012054
ACTBP16	XRCC6P5	0.220110415012054
ADGRF2P	ANAPC1P3	0.886847635319875
ADGRF2P	ATP5F1BP1	0.269565817784881
ADGRF2P	ATP5MC2P1	0.933973878894668
ADGRF2P	BLID	0.247323426834931
ADGRF2P	C11orf21	0.861447424811401
ADGRF2P	C8orf17	0.353763235964784
ADGRF2P	CAPZA1P3	0.933973878894668
ADGRF2P	CD300H	0.527530721465419
ADGRF2P	CDC42P7	0.933973878894668
ADGRF2P	CEACAMP11	0.256132568883441
ADGRF2P	CLEC20A	0.889372928512382
ADGRF2P	CYCSP40	0.933973878894668
ADGRF2P	DBIP1	0.256132568883441
ADGRF2P	DMBT1	0.449742576008914
ADGRF2P	DNAJB6P2	0.654095638098336
ADGRF2P	DNAJB6P6	0.933973878894668
ADGRF2P	DONSONP1	0.232592911516694
ADGRF2P	DPPA3P6	0.933973878894668
ADGRF2P	EEF1A1P27	0.933973878894668
ADGRF2P	ENSG00000203437	0.933973878894668
ADGRF2P	ENSG00000204790	0.588473060050882
ADGRF2P	ENSG00000224016	0.349111337482894
ADGRF2P	ENSG00000228814	0.933973878894668
ADGRF2P	ENSG00000255115	0.933973878894668
ADGRF2P	ENSG00000255653	0.335760236340434
ADGRF2P	ENSG00000256674	0.659829501478505
ADGRF2P	ENSG00000257169	0.933973878894668
ADGRF2P	ENSG00000257564	0.933973878894668
ADGRF2P	ENSG00000257813	0.66081188486467
ADGRF2P	ENSG00000260882	0.269565817784881
ADGRF2P	ENSG00000263343	0.220110415012054
ADGRF2P	ENSG00000266938	0.933973878894668
ADGRF2P	ENSG00000270966	0.933973878894668
ADGRF2P	ENSG00000274499	0.32262017656007
ADGRF2P	ENSG00000275115	0.933973878894668
ADGRF2P	ENSG00000278872	0.326700514706106
ADGRF2P	ENSG00000279691	0.933973878894668
ADGRF2P	ENSG00000280326	0.39065023697218
ADGRF2P	ENSG00000283525	0.933973878894668
ADGRF2P	GJA10	0.933973878894668
ADGRF2P	GJA1P1	0.593529867501236
ADGRF2P	GPR52	0.70338021427602
ADGRF2P	GRPEL2P2	0.933973878894668
ADGRF2P	H3P4	0.933973878894668
ADGRF2P	HAUS6P2	0.933973878894668
ADGRF2P	HK3	0.398615285177444
ADGRF2P	HMGN1P7	0.933973878894668
ADGRF2P	HNRNPA1P37	0.933973878894668
ADGRF2P	HSPA8P4	0.933973878894668
ADGRF2P	HSPE1P4	0.778274865439086
ADGRF2P	IGBP1P1	0.239591826707866
ADGRF2P	IGKV1OR2-1	0.933973878894668
ADGRF2P	INTS4P2	0.933973878894668
ADGRF2P	L1TD1	0.933973878894668
ADGRF2P	LRRK2	0.542215820664211
ADGRF2P	LRRTM1	0.642765852594077
ADGRF2P	MAPK6P4	0.933973878894668
ADGRF2P	MTND4P29	0.933973878894668
ADGRF2P	NOS1	0.933973878894668
ADGRF2P	NPM1P20	0.933973878894668
ADGRF2P	NPM1P28	0.933973878894668
ADGRF2P	NR0B2	0.330232568148767
ADGRF2P	NSA2P6	0.247323426834931
ADGRF2P	OR52B5P	0.325319752164521
ADGRF2P	OR7E111FP	0.933973878894668
ADGRF2P	OR8K1	0.933973878894668
ADGRF2P	PARLP1	0.256132568883441
ADGRF2P	PGLYRP1	0.560466009481896
ADGRF2P	PHB1P8	0.243488441785637
ADGRF2P	PLA2G2F	0.933973878894668
ADGRF2P	PMPCAP1	0.933973878894668
ADGRF2P	POLR3DP1	0.282959567427939
ADGRF2P	POTEI	0.589605482796125
ADGRF2P	PPIAP55	0.38794357776782
ADGRF2P	PRR13P1	0.247323426834931
ADGRF2P	PSG3	0.243488441785637
ADGRF2P	RGL4P1	0.861447424811401
ADGRF2P	RN7SL127P	0.933973878894668
ADGRF2P	RN7SL625P	0.314951482076473
ADGRF2P	RN7SL737P	0.90132109869551
ADGRF2P	RNA5SP203	0.933973878894668
ADGRF2P	RNU1-134P	0.933973878894668
ADGRF2P	RPL10P5	0.56352047684213
ADGRF2P	RPL15P13	0.933973878894668
ADGRF2P	RPL17P25	0.933973878894668
ADGRF2P	RPL23AP48	0.309233142283782
ADGRF2P	RPL5P15	0.933973878894668
ADGRF2P	RPL5P17	0.325319752164521
ADGRF2P	RPL6P17	0.933973878894668
ADGRF2P	RPS12P17	0.757874717181381
ADGRF2P	RPS18P8	0.933973878894668
ADGRF2P	RPS26P13	0.933973878894668
ADGRF2P	RPS26P2	0.261922943263221
ADGRF2P	RPS26P58	0.246651929256145
ADGRF2P	RPS27AP15	0.933973878894668
ADGRF2P	S100A9	0.389561121968479
ADGRF2P	SAPCD2P3	0.63980217506207
ADGRF2P	SERPINB4	0.243488441785637
ADGRF2P	SNORD91B	0.933973878894668
ADGRF2P	TEX21P	0.933973878894668
ADGRF2P	TMEM174	0.933973878894668
ADGRF2P	TNXA	0.933973878894668
ADGRF2P	TPTE2P5	0.933973878894668
ADGRF2P	TRNT1P1	0.933973878894668
ADGRF2P	TSEN2P1	0.933973878894668
ADGRF2P	UBE2CP4	0.933973878894668
ADGRF2P	XIAPP1	0.70669006331988
ADGRF2P	XRCC6P5	0.933973878894668
ANAPC1P3	ATP5MC2P1	0.886847635319875
ANAPC1P3	C11orf21	0.468100403674026
ANAPC1P3	CAPZA1P3	0.886847635319875
ANAPC1P3	CD300H	0.297249654377871
ANAPC1P3	CDC42P7	0.886847635319875
ANAPC1P3	CLEC20A	0.484110392755907
ANAPC1P3	CYCSP40	0.886847635319875
ANAPC1P3	DMBT1	0.248839743193974
ANAPC1P3	DNAJB6P2	0.356020484579114
ANAPC1P3	DNAJB6P6	0.886847635319875
ANAPC1P3	DPPA3P6	0.886847635319875
ANAPC1P3	EEF1A1P27	0.886847635319875
ANAPC1P3	ENSG00000203437	0.886847635319875
ANAPC1P3	ENSG00000204790	0.320798212475133
ANAPC1P3	ENSG00000228814	0.886847635319875
ANAPC1P3	ENSG00000255115	0.886847635319875
ANAPC1P3	ENSG00000256674	0.35884644211225
ANAPC1P3	ENSG00000257169	0.886847635319875
ANAPC1P3	ENSG00000257564	0.886847635319875
ANAPC1P3	ENSG00000257813	0.35968251262077
ANAPC1P3	ENSG00000266938	0.886847635319875
ANAPC1P3	ENSG00000270966	0.886847635319875
ANAPC1P3	ENSG00000275115	0.886847635319875
ANAPC1P3	ENSG00000279691	0.886847635319875
ANAPC1P3	ENSG00000283525	0.886847635319875
ANAPC1P3	GJA10	0.886847635319875
ANAPC1P3	GJA1P1	0.322280830073308
ANAPC1P3	GPR52	0.382101966255258
ANAPC1P3	GRPEL2P2	0.886847635319875
ANAPC1P3	H3P4	0.886847635319875
ANAPC1P3	HAUS6P2	0.886847635319875
ANAPC1P3	HK3	0.216314246201631
ANAPC1P3	HMGN1P7	0.886847635319875
ANAPC1P3	HNRNPA1P37	0.886847635319875
ANAPC1P3	HSPA8P4	0.886847635319875
ANAPC1P3	HSPE1P4	0.423685616720291
ANAPC1P3	IGKV1OR2-1	0.886847635319875
ANAPC1P3	INTS4P2	0.886847635319875
ANAPC1P3	L1TD1	0.886847635319875
ANAPC1P3	LRRK2	0.323885234092116
ANAPC1P3	LRRTM1	0.349602248217777
ANAPC1P3	MAPK6P4	0.886847635319875
ANAPC1P3	MTND4P29	0.886847635319875
ANAPC1P3	NOS1	0.886847635319875
ANAPC1P3	NPM1P20	0.886847635319875
ANAPC1P3	NPM1P28	0.886847635319875
ANAPC1P3	OR7E111FP	0.886847635319875
ANAPC1P3	OR8K1	0.886847635319875
ANAPC1P3	PGLYRP1	0.304534758655919
ANAPC1P3	PLA2G2F	0.886847635319875
ANAPC1P3	PMPCAP1	0.886847635319875
ANAPC1P3	POTEI	0.321144439894798
ANAPC1P3	RGL4P1	0.468100403674026
ANAPC1P3	RN7SL127P	0.886847635319875
ANAPC1P3	RN7SL737P	0.491633862426275
ANAPC1P3	RNA5SP203	0.886847635319875
ANAPC1P3	RNU1-134P	0.886847635319875
ANAPC1P3	RPL10P5	0.30644779648817
ANAPC1P3	RPL15P13	0.886847635319875
ANAPC1P3	RPL17P25	0.886847635319875
ANAPC1P3	RPL5P15	0.886847635319875
ANAPC1P3	RPL6P17	0.886847635319875
ANAPC1P3	RPS12P17	0.412367651803408
ANAPC1P3	RPS18P8	0.886847635319875
ANAPC1P3	RPS26P13	0.886847635319875
ANAPC1P3	RPS27AP15	0.886847635319875
ANAPC1P3	S100A9	0.262635203326039
ANAPC1P3	SAPCD2P3	0.376793100052625
ANAPC1P3	SNORD91B	0.886847635319875
ANAPC1P3	TEX21P	0.886847635319875
ANAPC1P3	TMEM174	0.886847635319875
ANAPC1P3	TNXA	0.886847635319875
ANAPC1P3	TPTE2P5	0.886847635319875
ANAPC1P3	TRNT1P1	0.886847635319875
ANAPC1P3	TSEN2P1	0.886847635319875
ANAPC1P3	UBE2CP4	0.886847635319875
ANAPC1P3	XIAPP1	0.397962328047772
ANAPC1P3	XRCC6P5	0.886847635319875
ATP5F1BP1	ATP5MC2P1	0.269565817784881
ATP5F1BP1	CAPZA1P3	0.269565817784881
ATP5F1BP1	CDC42P7	0.269565817784881
ATP5F1BP1	CYCSP40	0.269565817784881
ATP5F1BP1	DNAJB6P6	0.269565817784881
ATP5F1BP1	DPPA3P6	0.269565817784881
ATP5F1BP1	EEF1A1P27	0.269565817784881
ATP5F1BP1	ENSG00000203437	0.269565817784881
ATP5F1BP1	ENSG00000228814	0.269565817784881
ATP5F1BP1	ENSG00000255115	0.269565817784881
ATP5F1BP1	ENSG00000257169	0.269565817784881
ATP5F1BP1	ENSG00000257564	0.269565817784881
ATP5F1BP1	ENSG00000260882	0.258541773684371
ATP5F1BP1	ENSG00000266938	0.269565817784881
ATP5F1BP1	ENSG00000270966	0.269565817784881
ATP5F1BP1	ENSG00000274499	0.258903014136545
ATP5F1BP1	ENSG00000275115	0.269565817784881
ATP5F1BP1	ENSG00000279691	0.269565817784881
ATP5F1BP1	ENSG00000283525	0.269565817784881
ATP5F1BP1	GJA10	0.269565817784881
ATP5F1BP1	GRPEL2P2	0.269565817784881
ATP5F1BP1	H3P4	0.269565817784881
ATP5F1BP1	HAUS6P2	0.269565817784881
ATP5F1BP1	HMGN1P7	0.269565817784881
ATP5F1BP1	HNRNPA1P37	0.269565817784881
ATP5F1BP1	HSPA8P4	0.269565817784881
ATP5F1BP1	IGKV1OR2-1	0.269565817784881
ATP5F1BP1	INTS4P2	0.269565817784881
ATP5F1BP1	L1TD1	0.269565817784881
ATP5F1BP1	MAPK6P4	0.269565817784881
ATP5F1BP1	MTND4P29	0.269565817784881
ATP5F1BP1	NOS1	0.269565817784881
ATP5F1BP1	NPM1P20	0.269565817784881
ATP5F1BP1	NPM1P28	0.269565817784881
ATP5F1BP1	OR7E111FP	0.269565817784881
ATP5F1BP1	OR8K1	0.269565817784881
ATP5F1BP1	PLA2G2F	0.269565817784881
ATP5F1BP1	PMPCAP1	0.269565817784881
ATP5F1BP1	RN7SL127P	0.269565817784881
ATP5F1BP1	RNA5SP203	0.269565817784881
ATP5F1BP1	RNU1-134P	0.269565817784881
ATP5F1BP1	RPL15P13	0.269565817784881
ATP5F1BP1	RPL17P25	0.269565817784881
ATP5F1BP1	RPL5P15	0.269565817784881
ATP5F1BP1	RPL6P17	0.269565817784881
ATP5F1BP1	RPS18P8	0.269565817784881
ATP5F1BP1	RPS26P13	0.269565817784881
ATP5F1BP1	RPS27AP15	0.269565817784881
ATP5F1BP1	SNORD91B	0.269565817784881
ATP5F1BP1	TEX21P	0.269565817784881
ATP5F1BP1	TMEM174	0.269565817784881
ATP5F1BP1	TNXA	0.269565817784881
ATP5F1BP1	TPTE2P5	0.269565817784881
ATP5F1BP1	TRNT1P1	0.269565817784881
ATP5F1BP1	TSEN2P1	0.269565817784881
ATP5F1BP1	UBE2CP4	0.269565817784881
ATP5F1BP1	XRCC6P5	0.269565817784881
ATP5MC2P1	BLID	0.247323426834931
ATP5MC2P1	C11orf21	0.861447424811401
ATP5MC2P1	C8orf17	0.353763235964784
ATP5MC2P1	CAPZA1P3	0.933973878894668
ATP5MC2P1	CD300H	0.527530721465419
ATP5MC2P1	CDC42P7	0.933973878894668
ATP5MC2P1	CEACAMP11	0.256132568883441
ATP5MC2P1	CLEC20A	0.889372928512382
ATP5MC2P1	CYCSP40	0.933973878894668
ATP5MC2P1	DBIP1	0.256132568883441
ATP5MC2P1	DMBT1	0.449742576008914
ATP5MC2P1	DNAJB6P2	0.654095638098336
ATP5MC2P1	DNAJB6P6	0.933973878894668
