fromNode	toNode	weight
ABCC9	ALOXE3P1	0.536633899100796
ABCC9	CGA	0.536633899100796
ABCC9	CHRNB4	0.536633899100796
ABCC9	CLEC4F	0.536633899100796
ABCC9	CST2	0.536633899100796
ABCC9	ENSG00000231198	0.536633899100796
ABCC9	ENSG00000232644	0.536633899100796
ABCC9	ENSG00000235089	0.536633899100796
ABCC9	ENSG00000243929	0.536633899100796
ABCC9	ENSG00000260735	0.536633899100796
ABCC9	ENSG00000267227	0.536633899100796
ABCC9	ENSG00000274356	0.536633899100796
ABCC9	ENSG00000277809	0.536633899100796
ABCC9	ENSG00000278077	0.536633899100796
ABCC9	ENSG00000278957	0.536633899100796
ABCC9	ENSG00000279933	0.536633899100796
ABCC9	ENSG00000286151	0.536633899100796
ABCC9	ENSG00000288626	0.536633899100796
ABCC9	FEZF1	0.536633899100796
ABCC9	FOLR2	0.536633899100796
ABCC9	FXYD4	0.536633899100796
ABCC9	GCKR	0.536633899100796
ABCC9	H3C14	0.536633899100796
ABCC9	IGLVI-38	0.536633899100796
ABCC9	ILDR1	0.536633899100796
ABCC9	KRT38	0.536633899100796
ABCC9	KRT8P30	0.536633899100796
ABCC9	LRRC31	0.536633899100796
ABCC9	LTO1P1	0.536633899100796
ABCC9	MAGEL2	0.536633899100796
ABCC9	MIR4516	0.536633899100796
ABCC9	MRGPRG	0.536633899100796
ABCC9	NLRP9	0.536633899100796
ABCC9	NUDT9P1	0.536633899100796
ABCC9	PHOX2B	0.536633899100796
ABCC9	POM121L2	0.536633899100796
ABCC9	RIIAD1	0.536633899100796
ABCC9	RN7SL364P	0.536633899100796
ABCC9	RN7SL393P	0.536633899100796
ABCC9	RPL21P5	0.536633899100796
ABCC9	RPL7AP3	0.536633899100796
ABCC9	RPS15AP14	0.313835039864248
ABCC9	RPS15AP6	0.536633899100796
ABCC9	RPS3AP41	0.536633899100796
ABCC9	RPS3AP53	0.536633899100796
ABCC9	S100B	0.536633899100796
ABCC9	SNAP23P1	0.536633899100796
ABCC9	SNORA74A	0.536633899100796
ABCC9	SRSF3P5	0.536633899100796
ABCC9	SUMO2P13	0.536633899100796
ABCC9	TMEM196	0.536633899100796
ABI3	ALOXE3P1	0.248939163009445
ABI3	CGA	0.248939163009445
ABI3	CHRNB4	0.248939163009445
ABI3	CLEC4F	0.248939163009445
ABI3	CST2	0.248939163009445
ABI3	ENSG00000231198	0.248939163009445
ABI3	ENSG00000232644	0.248939163009445
ABI3	ENSG00000235089	0.248939163009445
ABI3	ENSG00000243929	0.248939163009445
ABI3	ENSG00000260735	0.248939163009445
ABI3	ENSG00000267227	0.248939163009445
ABI3	ENSG00000274356	0.248939163009445
ABI3	ENSG00000277809	0.248939163009445
