nodeName	gene_name	module	biotype	is_robust_lnc	is_hub	hub_function	highlight
ADGRF4	ADGRF4	darkorange	protein_coding	False	0		0
ALDH1L1	ALDH1L1	darkorange	protein_coding	False	0		0
ANKRD22	ANKRD22	darkorange	protein_coding	False	0		0
ANKS4B	ANKS4B	darkorange	protein_coding	False	0		0
ARSF	ARSF	darkorange	protein_coding	False	0		0
ATP8B4	ATP8B4	darkorange	protein_coding	False	0		0
BRWD1P3	BRWD1P3	darkorange	processed_pseudogene	False	0		0
C1DP2	C1DP2	darkorange	processed_pseudogene	False	0		0
CACNA1F	CACNA1F	darkorange	protein_coding	False	0		0
CD300E	CD300E	darkorange	protein_coding	False	0		0
CELA1	CELA1	darkorange	protein_coding	False	0		0
COX6B1P5	COX6B1P5	darkorange	processed_pseudogene	False	0		0
CRTAM	CRTAM	darkorange	protein_coding	False	0		0
CSMD1	CSMD1	darkorange	protein_coding	False	0		0
CYTIP	CYTIP	darkorange	protein_coding	False	0		0
DPEP3	DPEP3	darkorange	protein_coding	False	0		0
DRD5	DRD5	darkorange	protein_coding	False	0		0
DRD5P2	DRD5P2	darkorange	processed_pseudogene	False	0		0
DYNLRB2	DYNLRB2	darkorange	protein_coding	False	0		0
ENSG00000218565	ENSG00000218565	darkorange	processed_pseudogene	False	0		0
ENSG00000225385	ENSG00000225385	darkorange	processed_pseudogene	False	0		0
ENSG00000226952	ENSG00000226952	darkorange	processed_pseudogene	False	0		0
ENSG00000228259	ENSG00000228259	darkorange	unprocessed_pseudogene	False	0		0
ENSG00000229365	ENSG00000229365	darkorange	processed_pseudogene	False	0		0
ENSG00000231271	ENSG00000231271	darkorange	unprocessed_pseudogene	False	0		0
ENSG00000231559	ENSG00000231559	darkorange	processed_pseudogene	False	0		0
ENSG00000240052	ENSG00000240052	darkorange	processed_pseudogene	False	0		0
ENSG00000242667	ENSG00000242667	darkorange	processed_pseudogene	False	0		0
