fromNode	toNode	weight
ABHD17AP5	ABRAXAS1P1	0.705216585598185
ABHD17AP5	AIF1	0.705216585598185
ABHD17AP5	AKR1B1P2	0.705216585598185
ABHD17AP5	ARL5AP5	0.705216585598185
ABHD17AP5	ARPC1AP1	0.226135265001096
ABHD17AP5	ASS1P8	0.705216585598185
ABHD17AP5	BCRP8	0.705216585598185
ABHD17AP5	CCDC195	0.705216585598185
ABHD17AP5	CCT6P4	0.705216585598185
ABHD17AP5	CICP1	0.705216585598185
ABHD17AP5	CNN3P1	0.705216585598185
ABHD17AP5	ECM1P1	0.705216585598185
ABHD17AP5	EEF1A1P26	0.705216585598185
ABHD17AP5	EIF4A1P11	0.705216585598185
ABHD17AP5	ENSG00000213065	0.705216585598185
ABHD17AP5	ENSG00000218872	0.705216585598185
ABHD17AP5	ENSG00000219409	0.705216585598185
ABHD17AP5	ENSG00000224163	0.705216585598185
ABHD17AP5	ENSG00000224797	0.705216585598185
ABHD17AP5	ENSG00000228429	0.705216585598185
ABHD17AP5	ENSG00000228700	0.705216585598185
ABHD17AP5	ENSG00000229060	0.705216585598185
ABHD17AP5	ENSG00000229878	0.705216585598185
ABHD17AP5	ENSG00000230829	0.705216585598185
ABHD17AP5	ENSG00000231741	0.705216585598185
ABHD17AP5	ENSG00000236773	0.705216585598185
ABHD17AP5	ENSG00000242327	0.230683268103158
ABHD17AP5	ENSG00000249721	0.705216585598185
ABHD17AP5	ENSG00000249967	0.705216585598185
ABHD17AP5	ENSG00000251017	0.22506320753716
ABHD17AP5	ENSG00000253536	0.41242415669509
ABHD17AP5	ENSG00000259452	0.705216585598185
ABHD17AP5	ENSG00000259505	0.705216585598185
ABHD17AP5	ENSG00000259993	0.705216585598185
ABHD17AP5	ENSG00000271482	0.705216585598185
ABHD17AP5	ENSG00000271919	0.705216585598185
ABHD17AP5	ENSG00000278313	0.705216585598185
ABHD17AP5	ENSG00000279235	0.226429014678316
ABHD17AP5	ENSG00000279565	0.705216585598185
ABHD17AP5	ENSG00000280122	0.705216585598185
ABHD17AP5	ENSG00000280147	0.705216585598185
ABHD17AP5	ENSG00000288208	0.705216585598185
ABHD17AP5	ENSG00000288681	0.345297877195633
ABHD17AP5	ENSG00000290165	0.705216585598185
ABHD17AP5	EPS8L3	0.705216585598185
ABHD17AP5	EVX2	0.705216585598185
ABHD17AP5	FAM76AP1	0.705216585598185
ABHD17AP5	FOLR1	0.705216585598185
ABHD17AP5	FTMT	0.705216585598185
ABHD17AP5	GAPDHP58	0.705216585598185
ABHD17AP5	GSTM3P2	0.705216585598185
ABHD17AP5	HIGD1AP13	0.705216585598185
ABHD17AP5	HLA-DOA	0.705216585598185
ABHD17AP5	HNRNPA1P1	0.705216585598185
ABHD17AP5	HNRNPA1P3	0.705216585598185
ABHD17AP5	HSPE1P6	0.705216585598185
ABHD17AP5	IDI1P2	0.705216585598185
ABHD17AP5	KRT18P56	0.705216585598185
ABHD17AP5	MIR4440	0.705216585598185
ABHD17AP5	NUTF2P5	0.705216585598185
ABHD17AP5	OLA1P2	0.705216585598185
ABHD17AP5	OR5A1	0.705216585598185
ABHD17AP5	OR5B2	0.224434188532173
ABHD17AP5	PAGE2	0.705216585598185
ABHD17AP5	PAGE2B	0.705216585598185
ABHD17AP5	PGLYRP4	0.705216585598185
ABHD17AP5	PHGR1	0.705216585598185
ABHD17AP5	PLSCR2	0.705216585598185
ABHD17AP5	PPP1R12BP1	0.705216585598185
ABHD17AP5	PROK2	0.705216585598185
ABHD17AP5	PSG8	0.705216585598185
ABHD17AP5	PSME2P6	0.705216585598185
ABHD17AP5	RN7SL20P	0.705216585598185
ABHD17AP5	RN7SL225P	0.705216585598185
ABHD17AP5	RN7SL402P	0.414624957232552
ABHD17AP5	RN7SL464P	0.22636438197073
ABHD17AP5	RN7SL498P	0.705216585598185
ABHD17AP5	RN7SL70P	0.705216585598185
ABHD17AP5	RNU1-28P	0.355019469909135
ABHD17AP5	RNU6-1	0.705216585598185
ABHD17AP5	RNU6-33P	0.705216585598185
ABHD17AP5	RNU6-3P	0.705216585598185
ABHD17AP5	RNU6-4P	0.705216585598185
ABHD17AP5	RNU6-5P	0.705216585598185
ABHD17AP5	RNU6-6P	0.705216585598185
ABHD17AP5	RNU6-9	0.705216585598185
ABHD17AP5	RPL12P37	0.705216585598185
ABHD17AP5	RPL23AP30	0.261175070830153
ABHD17AP5	RPL7AP7	0.705216585598185
ABHD17AP5	RPS13P5	0.705216585598185
ABHD17AP5	RPS26P29	0.705216585598185
ABHD17AP5	RPS27P14	0.705216585598185
ABHD17AP5	RPS3AP43	0.705216585598185
ABHD17AP5	SERPINB11	0.705216585598185
ABHD17AP5	SHISA5P2	0.257057103909482
ABHD17AP5	SNRPCP4	0.705216585598185
ABHD17AP5	SUMO2P2	0.705216585598185
ABHD17AP5	THAP12P8	0.705216585598185
ABHD17AP5	TRBV7-3	0.705216585598185
ABHD17AP5	USP17L4	0.238385668113564
ABHD17AP5	VN1R18P	0.705216585598185
ABRAXAS1P1	ACKR4P1	0.223161817695115
ABRAXAS1P1	ADAMTSL3	0.73821740701046
ABRAXAS1P1	ADRB3	0.68627329969524
ABRAXAS1P1	AIF1	0.923712569863171
ABRAXAS1P1	AKR1B1P2	0.923712569863171
ABRAXAS1P1	ARL5AP5	0.923712569863171
ABRAXAS1P1	ARPC1AP1	0.875636773088369
ABRAXAS1P1	ARPC3P5	0.324218905997052
ABRAXAS1P1	ASS1P8	0.923712569863171
ABRAXAS1P1	ATP5PBP3	0.376279633988067
ABRAXAS1P1	BCRP8	0.923712569863171
ABRAXAS1P1	C17orf78	0.311052412892089
ABRAXAS1P1	CABP5	0.223161817695115
ABRAXAS1P1	CADM3	0.428189530315987
ABRAXAS1P1	CBR1-AS1	0.495145807856411
ABRAXAS1P1	CBX3P3	0.353387901565013
ABRAXAS1P1	CCDC195	0.923712569863171
ABRAXAS1P1	CCT6P4	0.923712569863171
ABRAXAS1P1	CDC27P3	0.639028522180314
ABRAXAS1P1	CHORDC2P	0.338267223460081
ABRAXAS1P1	CICP1	0.923712569863171
ABRAXAS1P1	CNN3P1	0.923712569863171
ABRAXAS1P1	CSF3	0.223144945548128
